group,variable,value
2141466,Santiago de Compostela,0
2141466,Sassari,0
2141466,Savona,0
2141466,Schweinfurt,0
2141466,Siena,0
2141466,Skirling,0
2141466,Sonning,0
2141466,South Hadley,0
2141466,St Petersburg,0
2141466,Stanford,0
2141466,Stowe,0
2141466,Stuttgart,0
2141466,Sudbury,0
2141466,Thenford,0
2141466,Tokyo,0
2141466,Tours,0
2141466,Treia,0
2141466,Treviso,0
2141466,Trieste,0
2141466,Trivignano,0
2141466,Turin,0
2141466,University of Notre Dame,0
2141466,Uppsala,0
2141466,Urbana,0
2141466,Vatican City,0
2141466,Venice,0
2141466,Verona,0
2141466,Vienna,0
2141466,Washington,0
2141466,Wellesley,0
2141466,Williamstown,0
2141466,Woodstock,0
2141466,Worcester,0
2141466,Wroclaw,0
2141466,Zurich,0
2141489,Althorp,0
2141489,Amsterdam,0
2141489,Arezzo,0
2141489,Athens,0
2141489,Augsburg,0
2141489,Baltimore,0
2141489,Barcelona,0
2141489,Barga,0
2141489,Berlin,0
2141489,Besançon,0
2141489,Bibbiena,0
2141489,Blenheim Palace,0
2141489,Bloomington,0
2141489,Bologna,0
2141489,Boston,0
2141489,Brunswick,0
2141489,Brussels,0
2141489,Camaldoli,0
2141489,Cambridge,0
2141489,Cambrils,0
2141489,Capaccio,0
2141489,Carpentras,0
2141489,Castiglione,0
2141489,Charlottesville,0
2141489,Chatsworth House,0
2141489,Chicago,0
2141489,Chiusa di Pesio,0
2141489,Cincinnati,0
2141489,Claremont,0
2141489,Cologne,0
2141489,Cologny,0
2141489,Copenhagen,0
2141489,Crowan,0
2141489,Dresden,0
2141489,Dunecht,0
2141489,East of England,0
2141489,Edensor,0
2141489,Edinburgh,0
2141489,England,0
2141489,Europe,0
2141489,Euston,0
2141489,Figline Valdarno,0
2141489,Florence,1
2141489,Fosbury,0
2141489,Frankfurt am Main,0
2141489,Fratta Polesine,0
2141489,Gemeente Amsterdam,0
2141489,Gemeente Den Haag,0
2141489,Geneva,0
2141489,Genoa,0
2141489,Glasgow,0
2141489,Hamburg,0
2141489,Hanover,0
2141489,Iecava,0
2141489,Italy,0
2141489,Ithaca,0
2141489,Jenkintown,1
2141489,Kew,0
2141489,Koper,0
2141489,Latrobe,0
2141489,Leipzig,0
2141489,Livorno,0
2141489,Liège,0
2141489,London,1
2141489,Los Angeles,0
2141489,Lucca,0
2141489,Ludwigsburg,0
2141489,Lviv,0
2141489,Maldon,0
2141489,Manchester,0
2141489,Marseille,0
2141489,Merthyr Mawr,0
2141489,Middletown,0
2141489,Milan,0
2141489,Minsk,0
2141489,Modena,0
2141489,Moscow,0
2141489,Munich,0
2141489,Mönchengladbach,0
2141489,Nancy,0
2141489,Naples,0
2141489,Narford,0
2141489,New Haven,0
2141489,New Rochelle,0
2141489,New York,1
2141489,Newport,0
2141489,NoInfo,0
2141489,Novara,0
2141489,Oakland,0
2141489,Oswestry,0
2141489,Oxford,0
2141489,Palermo,0
2141489,Paris,0
2141489,Parma,0
2141489,Pavia,0
2141489,Pisa,0
2141489,Poppi,0
2141489,Prato,0
2141489,Princeton,0
2141489,Providence,0
2141489,Queensferry,0
2141489,Ravenna,0
2141489,Rhodes,0
2141489,Riga,0
2141489,Rio de Janeiro,0
2141489,Rome,0
2141489,San Casciano in Val di Pesa,0
2141489,San Gimignano,0
2141489,San Marino,0
2141489,Santiago de Compostela,0
2141489,Sassari,0
2141489,Savona,0
2141489,Schweinfurt,0
2141489,Siena,0
2141489,Skirling,0
2141489,Sonning,0
2141489,South Hadley,0
2141489,St Petersburg,0
2141489,Stanford,0
2141489,Stowe,0
2141489,Stuttgart,0
2141489,Sudbury,0
2141489,Thenford,0
2141489,Tokyo,0
2141489,Tours,0
2141489,Treia,0
2141489,Treviso,0
2141489,Trieste,0
2141489,Trivignano,0
2141489,Turin,0
2141489,University of Notre Dame,0
2141489,Uppsala,0
2141489,Urbana,0
2141489,Vatican City,0
2141489,Venice,0
2141489,Verona,0
2141489,Vienna,0
2141489,Washington,1
2141489,Wellesley,0
2141489,Williamstown,0
2141489,Woodstock,0
2141489,Worcester,0
2141489,Wroclaw,0
2141489,Zurich,0
2141490,Althorp,0
2141490,Amsterdam,0
2141490,Arezzo,0
2141490,Athens,0
2141490,Augsburg,0
2141490,Baltimore,0
2141490,Barcelona,0
2141490,Barga,0
2141490,Berlin,0
2141490,Besançon,0
2141490,Bibbiena,0
2141490,Blenheim Palace,0
2141490,Bloomington,0
2141490,Bologna,0
2141490,Boston,0
2141490,Brunswick,0
2141490,Brussels,0
2141490,Camaldoli,0
2141490,Cambridge,0
2141490,Cambrils,0
2141490,Capaccio,0
2141490,Carpentras,0
2141490,Castiglione,0
2141490,Charlottesville,0
2141490,Chatsworth House,0
2141490,Chicago,0
2141490,Chiusa di Pesio,0
2141490,Cincinnati,0
2141490,Claremont,0
2141490,Cologne,0
2141490,Cologny,0
2141490,Copenhagen,0
2141490,Crowan,0
2141490,Dresden,0
2141490,Dunecht,0
2141490,East of England,0
2141490,Edensor,0
2141490,Edinburgh,0
2141490,England,0
2141490,Europe,0
2141490,Euston,0
2141490,Figline Valdarno,0
2141490,Florence,1
2141490,Fosbury,0
2141490,Frankfurt am Main,0
2141490,Fratta Polesine,0
2141490,Gemeente Amsterdam,0
2141490,Gemeente Den Haag,0
2141490,Geneva,0
2141490,Genoa,0
2141490,Glasgow,0
2141490,Hamburg,0
2141490,Hanover,0
2141490,Iecava,0
2141490,Italy,0
2141490,Ithaca,0
2141490,Jenkintown,0
2141490,Kew,0
2141490,Koper,0
2141490,Latrobe,0
2141490,Leipzig,0
2141490,Livorno,0
2141490,Liège,0
2141490,London,0
2141490,Los Angeles,0
2141490,Lucca,0
2141490,Ludwigsburg,0
2141490,Lviv,0
2141490,Maldon,0
2141490,Manchester,0
2141490,Marseille,0
2141490,Merthyr Mawr,0
2141490,Middletown,0
2141490,Milan,0
2141490,Minsk,0
2141490,Modena,0
2141490,Moscow,0
2141490,Munich,0
2141490,Mönchengladbach,0
2141490,Nancy,0
2141490,Naples,0
2141490,Narford,0
2141490,New Haven,0
2141490,New Rochelle,0
2141490,New York,0
2141490,Newport,0
2141490,NoInfo,3
2141490,Novara,0
2141490,Oakland,0
2141490,Oswestry,0
2141490,Oxford,0
2141490,Palermo,0
2141490,Paris,0
2141490,Parma,0
2141490,Pavia,0
2141490,Pisa,0
2141490,Poppi,0
2141490,Prato,0
2141490,Princeton,0
2141490,Providence,0
2141490,Queensferry,0
2141490,Ravenna,0
2141490,Rhodes,0
2141490,Riga,0
2141490,Rio de Janeiro,0
2141490,Rome,0
2141490,San Casciano in Val di Pesa,0
2141490,San Gimignano,0
2141490,San Marino,0
2141490,Santiago de Compostela,0
2141490,Sassari,0
2141490,Savona,0
2141490,Schweinfurt,0
2141490,Siena,0
2141490,Skirling,0
2141490,Sonning,0
2141490,South Hadley,0
2141490,St Petersburg,0
2141490,Stanford,0
2141490,Stowe,0
2141490,Stuttgart,0
2141490,Sudbury,0
2141490,Thenford,0
2141490,Tokyo,0
2141490,Tours,0
2141490,Treia,0
2141490,Treviso,0
2141490,Trieste,0
2141490,Trivignano,0
2141490,Turin,0
2141490,University of Notre Dame,0
2141490,Uppsala,0
2141490,Urbana,0
2141490,Vatican City,0
2141490,Venice,0
2141490,Verona,0
2141490,Vienna,0
2141490,Washington,1
2141490,Wellesley,0
2141490,Williamstown,0
2141490,Woodstock,0
2141490,Worcester,0
2141490,Wroclaw,0
2141490,Zurich,0
2141491,Althorp,0
2141491,Amsterdam,0
2141491,Arezzo,0
2141491,Athens,0
2141491,Augsburg,0
2141491,Baltimore,0
2141491,Barcelona,0
2141491,Barga,0
2141491,Berlin,0
2141491,Besançon,0
2141491,Bibbiena,0
2141491,Blenheim Palace,0
2141491,Bloomington,0
2141491,Bologna,0
2141491,Boston,0
2141491,Brunswick,0
2141491,Brussels,0
2141491,Camaldoli,0
2141491,Cambridge,0
2141491,Cambrils,0
2141491,Capaccio,0
2141491,Carpentras,0
2141491,Castiglione,0
2141491,Charlottesville,0
2141491,Chatsworth House,0
2141491,Chicago,0
2141491,Chiusa di Pesio,1
2141491,Cincinnati,0
2141491,Claremont,0
2141491,Cologne,0
2141491,Cologny,0
2141491,Copenhagen,0
2141491,Crowan,0
2141491,Dresden,0
2141491,Dunecht,0
2141491,East of England,0
2141491,Edensor,0
2141491,Edinburgh,0
2141491,England,0
2141491,Europe,0
2141491,Euston,0
2141491,Figline Valdarno,0
2141491,Florence,1
2141491,Fosbury,0
2141491,Frankfurt am Main,0
2141491,Fratta Polesine,0
2141491,Gemeente Amsterdam,0
2141491,Gemeente Den Haag,0
2141491,Geneva,0
2141491,Genoa,0
2141491,Glasgow,0
2141491,Hamburg,0
2141491,Hanover,0
2141491,Iecava,0
2141491,Italy,0
2141491,Ithaca,0
2141491,Jenkintown,0
2141491,Kew,0
2141491,Koper,0
2141491,Latrobe,0
2141491,Leipzig,0
2141491,Livorno,0
2141491,Liège,0
2141491,London,1
2141491,Los Angeles,0
2141491,Lucca,0
2141491,Ludwigsburg,0
2141491,Lviv,0
2141491,Maldon,0
2141491,Manchester,0
2141491,Marseille,0
2141491,Merthyr Mawr,0
2141491,Middletown,0
2141491,Milan,0
2141491,Minsk,0
2141491,Modena,0
2141491,Moscow,0
2141491,Munich,0
2141491,Mönchengladbach,0
2141491,Nancy,0
2141491,Naples,0
2141491,Narford,0
2141491,New Haven,0
2141491,New Rochelle,0
2141491,New York,0
2141491,Newport,0
2141491,NoInfo,1
2141491,Novara,0
2141491,Oakland,2
2141491,Oswestry,0
2141491,Oxford,0
2141491,Palermo,0
2141491,Paris,0
2141491,Parma,0
2141491,Pavia,0
2141491,Pisa,0
2141491,Poppi,0
2141491,Prato,0
2141491,Princeton,0
2141491,Providence,0
2141491,Queensferry,0
2141491,Ravenna,0
2141491,Rhodes,0
2141491,Riga,0
2141491,Rio de Janeiro,0
2141491,Rome,0
2141491,San Casciano in Val di Pesa,0
2141491,San Gimignano,0
2141491,San Marino,0
2141491,Santiago de Compostela,0
2141491,Sassari,0
2141491,Savona,0
2141491,Schweinfurt,0
2141491,Siena,0
2141491,Skirling,0
2141491,Sonning,0
2141491,South Hadley,0
2141491,St Petersburg,0
2141491,Stanford,0
2141491,Stowe,0
2141491,Stuttgart,0
2141491,Sudbury,0
2141491,Thenford,0
2141491,Tokyo,0
2141491,Tours,0
2141491,Treia,0
2141491,Treviso,0
2141491,Trieste,0
2141491,Trivignano,0
2141491,Turin,0
2141491,University of Notre Dame,0
2141491,Uppsala,0
2141491,Urbana,0
2141491,Vatican City,0
2141491,Venice,0
2141491,Verona,0
2141491,Vienna,0
2141491,Washington,0
2141491,Wellesley,0
2141491,Williamstown,0
2141491,Woodstock,0
2141491,Worcester,0
2141491,Wroclaw,0
2141491,Zurich,0
2141492,Althorp,1
2141492,Amsterdam,0
2141492,Arezzo,0
2141492,Athens,0
2141492,Augsburg,0
2141492,Baltimore,0
2141492,Barcelona,0
2141492,Barga,0
2141492,Berlin,0
2141492,Besançon,0
2141492,Bibbiena,0
2141492,Blenheim Palace,0
2141492,Bloomington,0
2141492,Bologna,0
2141492,Boston,0
2141492,Brunswick,0
2141492,Brussels,0
2141492,Camaldoli,0
2141492,Cambridge,0
2141492,Cambrils,0
2141492,Capaccio,0
2141492,Carpentras,0
2141492,Castiglione,0
2141492,Charlottesville,0
2141492,Chatsworth House,0
2141492,Chicago,0
2141492,Chiusa di Pesio,0
2141492,Cincinnati,0
2141492,Claremont,0
2141492,Cologne,0
2141492,Cologny,0
2141492,Copenhagen,0
2141492,Crowan,0
2141492,Dresden,0
2141492,Dunecht,0
2141492,East of England,0
2141492,Edensor,0
2141492,Edinburgh,0
2141492,England,0
2141492,Europe,0
2141492,Euston,0
2141492,Figline Valdarno,0
2141492,Florence,1
2141492,Fosbury,0
2141492,Frankfurt am Main,0
2141492,Fratta Polesine,0
2141492,Gemeente Amsterdam,0
2141492,Gemeente Den Haag,0
2141492,Geneva,0
2141492,Genoa,0
2141492,Glasgow,0
2141492,Hamburg,0
2141492,Hanover,0
2141492,Iecava,0
2141492,Italy,0
2141492,Ithaca,0
2141492,Jenkintown,0
2141492,Kew,0
2141492,Koper,0
2141492,Latrobe,0
2141492,Leipzig,0
2141492,Livorno,0
2141492,Liège,0
2141492,London,0
2141492,Los Angeles,0
2141492,Lucca,0
2141492,Ludwigsburg,0
2141492,Lviv,0
2141492,Maldon,0
2141492,Manchester,0
2141492,Marseille,0
2141492,Merthyr Mawr,0
2141492,Middletown,0
2141492,Milan,0
2141492,Minsk,0
2141492,Modena,0
2141492,Moscow,0
2141492,Munich,0
2141492,Mönchengladbach,0
2141492,Nancy,0
2141492,Naples,1
2141492,Narford,0
2141492,New Haven,0
2141492,New Rochelle,0
2141492,New York,2
2141492,Newport,0
2141492,NoInfo,0
2141492,Novara,0
2141492,Oakland,0
2141492,Oswestry,0
2141492,Oxford,0
2141492,Palermo,0
2141492,Paris,0
2141492,Parma,0
2141492,Pavia,0
2141492,Pisa,0
2141492,Poppi,0
2141492,Prato,0
2141492,Princeton,0
2141492,Providence,0
2141492,Queensferry,0
2141492,Ravenna,0
2141492,Rhodes,0
2141492,Riga,0
2141492,Rio de Janeiro,0
2141492,Rome,0
2141492,San Casciano in Val di Pesa,0
2141492,San Gimignano,0
2141492,San Marino,0
2141492,Santiago de Compostela,0
2141492,Sassari,0
2141492,Savona,0
2141492,Schweinfurt,0
2141492,Siena,0
2141492,Skirling,0
2141492,Sonning,0
2141492,South Hadley,0
2141492,St Petersburg,0
2141492,Stanford,0
2141492,Stowe,0
2141492,Stuttgart,0
2141492,Sudbury,0
2141492,Thenford,0
2141492,Tokyo,0
2141492,Tours,0
2141492,Treia,0
2141492,Treviso,0
2141492,Trieste,0
2141492,Trivignano,0
2141492,Turin,0
2141492,University of Notre Dame,0
2141492,Uppsala,0
2141492,Urbana,0
2141492,Vatican City,0
2141492,Venice,0
2141492,Verona,0
2141492,Vienna,0
2141492,Washington,0
2141492,Wellesley,0
2141492,Williamstown,0
2141492,Woodstock,0
2141492,Worcester,0
2141492,Wroclaw,0
2141492,Zurich,0
2141529,Althorp,0
2141529,Amsterdam,0
2141529,Arezzo,0
2141529,Athens,0
2141529,Augsburg,0
2141529,Baltimore,0
2141529,Barcelona,0
2141529,Barga,0
2141529,Berlin,0
2141529,Besançon,0
2141529,Bibbiena,0
2141529,Blenheim Palace,0
2141529,Bloomington,0
2141529,Bologna,0
2141529,Boston,0
2141529,Brunswick,0
2141529,Brussels,0
2141529,Camaldoli,0
2141529,Cambridge,0
2141529,Cambrils,0
2141529,Capaccio,0
2141529,Carpentras,0
2141529,Castiglione,0
2141529,Charlottesville,0
2141529,Chatsworth House,0
2141529,Chicago,0
2141529,Chiusa di Pesio,0
2141529,Cincinnati,0
2141529,Claremont,0
2141529,Cologne,0
2141529,Cologny,0
2141529,Copenhagen,0
2141529,Crowan,0
2141529,Dresden,0
2141529,Dunecht,0
2141529,East of England,0
2141529,Edensor,0
2141529,Edinburgh,0
2141529,England,0
2141529,Europe,0
2141529,Euston,0
2141529,Figline Valdarno,0
2141529,Florence,1
2141529,Fosbury,0
2141529,Frankfurt am Main,0
2141529,Fratta Polesine,0
2141529,Gemeente Amsterdam,0
2141529,Gemeente Den Haag,0
2141529,Geneva,0
2141529,Genoa,0
2141529,Glasgow,0
2141529,Hamburg,0
2141529,Hanover,0
2141529,Iecava,0
2141529,Italy,0
2141529,Ithaca,0
2141529,Jenkintown,0
2141529,Kew,0
2141529,Koper,0
2141529,Latrobe,0
2141529,Leipzig,0
2141529,Livorno,0
2141529,Liège,0
2141529,London,0
2141529,Los Angeles,0
2141529,Lucca,0
2141529,Ludwigsburg,0
2141529,Lviv,0
2141529,Maldon,0
2141529,Manchester,0
2141529,Marseille,0
2141529,Merthyr Mawr,0
2141529,Middletown,0
2141529,Milan,0
2141529,Minsk,0
2141529,Modena,0
2141529,Moscow,0
2141529,Munich,0
2141529,Mönchengladbach,0
2141529,Nancy,0
2141529,Naples,0
2141529,Narford,0
2141529,New Haven,0
2141529,New Rochelle,0
2141529,New York,1
2141529,Newport,0
2141529,NoInfo,0
2141529,Novara,0
2141529,Oakland,0
2141529,Oswestry,0
2141529,Oxford,0
2141529,Palermo,0
2141529,Paris,0
2141529,Parma,0
2141529,Pavia,0
2141529,Pisa,0
2141529,Poppi,0
2141529,Prato,0
2141529,Princeton,0
2141529,Providence,0
2141529,Queensferry,0
2141529,Ravenna,0
2141529,Rhodes,0
2141529,Riga,0
2141529,Rio de Janeiro,0
2141529,Rome,0
2141529,San Casciano in Val di Pesa,0
2141529,San Gimignano,0
2141529,San Marino,0
2141529,Santiago de Compostela,0
2141529,Sassari,0
2141529,Savona,0
2141529,Schweinfurt,1
2141529,Siena,0
2141529,Skirling,0
2141529,Sonning,0
2141529,South Hadley,0
2141529,St Petersburg,0
2141529,Stanford,0
2141529,Stowe,0
2141529,Stuttgart,0
2141529,Sudbury,0
2141529,Thenford,0
2141529,Tokyo,0
2141529,Tours,0
2141529,Treia,0
2141529,Treviso,0
2141529,Trieste,0
2141529,Trivignano,0
2141529,Turin,0
2141529,University of Notre Dame,0
2141529,Uppsala,0
2141529,Urbana,0
2141529,Vatican City,0
2141529,Venice,0
2141529,Verona,0
2141529,Vienna,0
2141529,Washington,0
2141529,Wellesley,0
2141529,Williamstown,0
2141529,Woodstock,0
2141529,Worcester,0
2141529,Wroclaw,0
2141529,Zurich,0
2141530,Althorp,0
2141530,Amsterdam,0
2141530,Arezzo,0
2141530,Athens,0
2141530,Augsburg,0
2141530,Baltimore,0
2141530,Barcelona,0
2141530,Barga,0
2141530,Berlin,0
2141530,Besançon,0
2141530,Bibbiena,0
2141530,Blenheim Palace,0
2141530,Bloomington,0
2141530,Bologna,0
2141530,Boston,0
2141530,Brunswick,0
2141530,Brussels,0
2141530,Camaldoli,0
2141530,Cambridge,0
2141530,Cambrils,0
2141530,Capaccio,0
2141530,Carpentras,0
2141530,Castiglione,0
2141530,Charlottesville,0
2141530,Chatsworth House,0
2141530,Chicago,0
2141530,Chiusa di Pesio,0
2141530,Cincinnati,0
2141530,Claremont,0
2141530,Cologne,0
2141530,Cologny,0
2141530,Copenhagen,0
2141530,Crowan,0
2141530,Dresden,0
2141530,Dunecht,0
2141530,East of England,0
2141530,Edensor,0
2141530,Edinburgh,0
2141530,England,0
2141530,Europe,0
2141530,Euston,0
2141530,Figline Valdarno,0
2141530,Florence,1
2141530,Fosbury,0
2141530,Frankfurt am Main,0
2141530,Fratta Polesine,0
2141530,Gemeente Amsterdam,0
2141530,Gemeente Den Haag,0
2141530,Geneva,0
2141530,Genoa,0
2141530,Glasgow,0
2141530,Hamburg,0
2141530,Hanover,0
2141530,Iecava,0
2141530,Italy,0
2141530,Ithaca,0
2141530,Jenkintown,0
2141530,Kew,0
2141530,Koper,0
2141530,Latrobe,0
2141530,Leipzig,0
2141530,Livorno,0
2141530,Liège,0
2141530,London,0
2141530,Los Angeles,0
2141530,Lucca,0
2141530,Ludwigsburg,0
2141530,Lviv,0
2141530,Maldon,0
2141530,Manchester,0
2141530,Marseille,0
2141530,Merthyr Mawr,0
2141530,Middletown,0
2141530,Milan,0
2141530,Minsk,0
2141530,Modena,0
2141530,Moscow,0
2141530,Munich,0
2141530,Mönchengladbach,0
2141530,Nancy,0
2141530,Naples,0
2141530,Narford,0
2141530,New Haven,0
2141530,New Rochelle,0
2141530,New York,0
2141530,Newport,0
2141530,NoInfo,1
2141530,Novara,0
2141530,Oakland,0
2141530,Oswestry,0
2141530,Oxford,0
2141530,Palermo,0
2141530,Paris,0
2141530,Parma,0
2141530,Pavia,0
2141530,Pisa,0
2141530,Poppi,0
2141530,Prato,0
2141530,Princeton,0
2141530,Providence,0
2141530,Queensferry,0
2141530,Ravenna,0
2141530,Rhodes,0
2141530,Riga,0
2141530,Rio de Janeiro,0
2141530,Rome,0
2141530,San Casciano in Val di Pesa,0
2141530,San Gimignano,0
2141530,San Marino,0
2141530,Santiago de Compostela,0
2141530,Sassari,0
2141530,Savona,0
2141530,Schweinfurt,0
2141530,Siena,0
2141530,Skirling,0
2141530,Sonning,0
2141530,South Hadley,0
2141530,St Petersburg,0
2141530,Stanford,0
2141530,Stowe,0
2141530,Stuttgart,0
2141530,Sudbury,0
2141530,Thenford,0
2141530,Tokyo,0
2141530,Tours,0
2141530,Treia,0
2141530,Treviso,0
2141530,Trieste,0
2141530,Trivignano,0
2141530,Turin,0
2141530,University of Notre Dame,0
2141530,Uppsala,0
2141530,Urbana,0
2141530,Vatican City,0
2141530,Venice,2
2141530,Verona,0
2141530,Vienna,0
2141530,Washington,0
2141530,Wellesley,0
2141530,Williamstown,0
2141530,Woodstock,0
2141530,Worcester,0
2141530,Wroclaw,0
2141530,Zurich,0
2141553,Althorp,1
2141553,Amsterdam,0
2141553,Arezzo,0
2141553,Athens,0
2141553,Augsburg,0
2141553,Baltimore,0
2141553,Barcelona,0
2141553,Barga,0
2141553,Berlin,0
2141553,Besançon,0
2141553,Bibbiena,0
2141553,Blenheim Palace,0
2141553,Bloomington,0
2141553,Bologna,0
2141553,Boston,0
2141553,Brunswick,0
2141553,Brussels,0
2141553,Camaldoli,0
2141553,Cambridge,0
2141553,Cambrils,0
2141553,Capaccio,0
2141553,Carpentras,0
2141553,Castiglione,0
2141553,Charlottesville,0
2141553,Chatsworth House,0
2141553,Chicago,0
2141553,Chiusa di Pesio,0
2141553,Cincinnati,0
2141553,Claremont,0
2141553,Cologne,0
2141553,Cologny,0
2141553,Copenhagen,0
2141553,Crowan,0
2141553,Dresden,0
2141553,Dunecht,0
2141553,East of England,0
2141553,Edensor,0
2141553,Edinburgh,0
2141553,England,0
2141553,Europe,0
2141553,Euston,0
2141553,Figline Valdarno,0
2141553,Florence,2
2141553,Fosbury,0
2141553,Frankfurt am Main,0
2141553,Fratta Polesine,0
2141553,Gemeente Amsterdam,0
2141553,Gemeente Den Haag,0
2141553,Geneva,0
2141553,Genoa,0
2141553,Glasgow,0
2141553,Hamburg,0
2141553,Hanover,0
2141553,Iecava,0
2141553,Italy,0
2141553,Ithaca,0
2141553,Jenkintown,0
2141553,Kew,0
2141553,Koper,0
2141553,Latrobe,0
2141553,Leipzig,0
2141553,Livorno,0
2141553,Liège,0
2141553,London,6
2141553,Los Angeles,0
2141553,Lucca,0
2141553,Ludwigsburg,0
2141553,Lviv,0
2141553,Maldon,0
2141553,Manchester,0
2141553,Marseille,0
2141553,Merthyr Mawr,0
2141553,Middletown,0
2141553,Milan,0
2141553,Minsk,0
2141553,Modena,0
2141553,Moscow,0
2141553,Munich,0
2141553,Mönchengladbach,0
2141553,Nancy,0
2141553,Naples,1
2141553,Narford,0
2141553,New Haven,0
2141553,New Rochelle,0
2141553,New York,2
2141553,Newport,0
2141553,NoInfo,0
2141553,Novara,0
2141553,Oakland,0
2141553,Oswestry,0
2141553,Oxford,0
2141553,Palermo,0
2141553,Paris,0
2141553,Parma,0
2141553,Pavia,0
2141553,Pisa,0
2141553,Poppi,0
2141553,Prato,0
2141553,Princeton,0
2141553,Providence,0
2141553,Queensferry,0
2141553,Ravenna,0
2141553,Rhodes,0
2141553,Riga,0
2141553,Rio de Janeiro,0
